Ville1,Ville2,Distance,Vitesse,Statut
105,622,233,87,utilisable
105,633,422,80,utilisable
105,652,491,66,utilisable
105,682,486,107,utilisable
105,692,286,101,utilisable
105,693,468,95,utilisable
105,701,315,93,utilisable
105,703,105,128,non_utilisable
105,708,350,71,utilisable
105,717,343,99,utilisable
105,733,419,100,utilisable
105,762,236,121,utilisable
105,772,111,69,non_utilisable
105,819,314,115,utilisable
105,826,438,76,utilisable
105,827,271,100,utilisable
105,839,106,106,utilisable
105,846,395,75,utilisable
105,848,247,91,utilisable
105,851,351,84,utilisable
105,860,385,97,utilisable
105,868,390,107,non_utilisable
105,877,223,89,utilisable
105,893,177,110,utilisable
105,902,447,119,utilisable
105,918,151,64,non_utilisable
105,937,251,81,utilisable
105,941,457,111,utilisable
105,943,347,72,utilisable
105,962,158,109,utilisable
105,965,235,65,non_utilisable
105,977,168,109,utilisable
105,992,359,99,utilisable
105,996,121,69,utilisable
106,117,57,92,non_utilisable
106,133,283,105,utilisable
106,141,291,69,utilisable
106,149,333,71,utilisable
106,167,370,96,non_utilisable
106,170,228,94,utilisable
106,177,167,115,utilisable
106,184,449,105,utilisable
106,191,273,115,utilisable
106,233,328,102,non_utilisable
106,242,279,108,utilisable
106,245,251,77,utilisable
106,254,364,87,utilisable
106,265,282,113,non_utilisable
106,281,416,86,utilisable
106,282,489,61,utilisable
106,301,60,85,utilisable
106,307,379,99,utilisable
106,318,134,79,non_utilisable
106,327,121,96,utilisable
106,335,413,70,non_utilisable
106,346,143,96,utilisable
106,395,333,117,utilisable
106,401,371,117,non_utilisable
106,402,331,125,utilisable
106,407,82,118,utilisable
106,420,196,65,utilisable
106,426,194,91,non_utilisable
106,428,311,81,utilisable
106,448,305,116,utilisable
106,454,85,110,non_utilisable
106,469,171,103,utilisable
106,473,457,62,utilisable
106,492,87,61,utilisable
106,539,347,64,utilisable
106,549,261,78,utilisable
106,555,232,109,utilisable
106,572,292,103,utilisable
106,581,183,102,utilisable
106,607,324,74,non_utilisable
106,609,432,70,non_utilisable
106,617,238,76,utilisable
106,632,329,73,utilisable
106,639,422,64,utilisable
106,655,496,61,non_utilisable
106,666,452,99,utilisable
106,668,119,68,utilisable
106,670,98,64,utilisable
106,678,339,79,non_utilisable
106,684,220,97,utilisable
106,694,93,87,utilisable
106,698,82,102,utilisable
106,703,187,102,utilisable
106,713,164,123,utilisable
106,714,434,84,non_utilisable
106,718,254,113,non_utilisable
106,721,280,103,utilisable
106,727,233,86,utilisable
106,758,375,60,utilisable
106,762,375,70,utilisable
106,765,476,130,non_utilisable
106,769,462,127,utilisable
106,773,484,96,utilisable
106,789,191,71,utilisable
106,801,81,113,non_utilisable
106,814,471,74,utilisable
106,820,396,61,utilisable
106,832,468,127,utilisable
106,852,144,127,utilisable
106,857,220,78,utilisable
106,876,341,130,utilisable
106,881,354,113,utilisable
106,886,250,71,non_utilisable
106,917,220,78,utilisable
106,928,454,75,utilisable
106,932,273,69,utilisable
106,934,322,92,utilisable
106,949,466,100,utilisable
106,951,410,121,utilisable
106,970,167,78,utilisable
106,981,252,60,utilisable
106,986,167,110,utilisable
106,991,483,66,utilisable
106,993,368,84,utilisable
106,995,264,62,utilisable
107,114,468,78,utilisable
107,145,73,65,utilisable
107,161,496,63,utilisable
107,193,345,84,utilisable
107,199,78,118,utilisable
107,220,334,87,utilisable
107,225,103,94,utilisable
107,226,297,66,non_utilisable
107,232,392,119,non_utilisable
107,234,361,79,utilisable
107,240,378,128,utilisable
107,266,277,83,non_utilisable
107,269,336,102,non_utilisable
107,273,489,92,utilisable
107,282,343,92,utilisable
107,303,246,106,utilisable
107,325,419,122,utilisable
107,351,365,110,non_utilisable
107,356,63,62,utilisable
107,360,469,81,utilisable
107,371,340,93,non_utilisable
107,380,450,75,utilisable
107,381,435,129,utilisable
107,382,351,128,utilisable
107,387,409,62,utilisable
107,393,120,84,utilisable
107,412,391,94,utilisable
107,448,103,83,utilisable
107,450,310,101,utilisable
107,454,262,114,utilisable
107,456,306,80,non_utilisable
107,476,119,121,non_utilisable
107,485,150,100,utilisable
107,493,202,83,utilisable
107,495,261,99,utilisable
107,508,223,98,utilisable
107,510,166,71,utilisable
107,512,379,91,utilisable
107,517,455,77,non_utilisable
107,534,225,75,non_utilisable
107,538,269,130,utilisable
107,554,215,79,utilisable
107,558,73,127,utilisable
107,564,446,107,non_utilisable
107,580,109,96,utilisable
107,581,78,99,utilisable
107,585,448,89,utilisable
107,614,414,125,utilisable
107,625,402,90,utilisable
107,637,241,127,utilisable
107,663,474,69,utilisable
107,665,387,118,non_utilisable
107,687,75,75,utilisable
107,689,318,112,utilisable
107,704,346,115,non_utilisable
107,727,417,73,utilisable
107,753,77,124,utilisable
107,757,291,112,utilisable
107,761,126,99,utilisable
107,776,143,64,utilisable
107,777,211,103,utilisable
107,778,297,68,utilisable
107,784,312,83,utilisable
107,798,116,77,utilisable
107,800,378,111,utilisable
107,807,211,84,utilisable
107,833,442,80,utilisable
107,847,154,62,utilisable
107,851,294,121,utilisable
107,897,158,111,non_utilisable
107,906,262,73,utilisable
107,909,314,125,utilisable
107,914,345,62,utilisable
107,937,392,63,non_utilisable
107,947,182,125,utilisable
107,958,482,103,utilisable
107,964,91,84,utilisable
107,977,135,71,utilisable
107,983,173,96,utilisable
107,993,201,77,utilisable
107,995,470,76,utilisable
108,115,74,73,utilisable
108,122,305,108,utilisable
108,129,57,120,utilisable
108,130,182,126,utilisable
108,131,472,86,utilisable
108,139,486,64,utilisable
108,142,419,69,utilisable
108,143,92,127,utilisable
108,155,109,84,utilisable
108,160,491,107,non_utilisable
108,163,143,83,utilisable
108,185,160,105,utilisable
108,189,188,130,utilisable
108,196,267,116,utilisable
108,198,239,74,utilisable
108,199,76,130,non_utilisable
108,203,127,72,utilisable
108,212,370,107,non_utilisable
108,216,288,101,utilisable
108,222,339,127,utilisable
108,242,381,90,utilisable
108,263,461,60,utilisable
108,267,62,112,non_utilisable
108,269,261,127,utilisable
108,270,57,94,utilisable
108,298,309,113,non_utilisable
108,304,368,79,utilisable
108,313,173,100,utilisable
108,315,237,70,utilisable
108,338,469,86,utilisable
108,359,152,128,utilisable
108,360,451,109,non_utilisable
108,367,187,87,utilisable
108,406,188,73,utilisable
108,408,122,101,utilisable
108,416,376,79,utilisable
108,431,478,123,utilisable
108,437,104,127,utilisable
108,449,68,120,utilisable
108,454,164,61,utilisable
108,460,465,129,utilisable
108,474,207,76,utilisable
108,486,375,104,utilisable
108,491,230,63,utilisable
108,493,129,121,utilisable
108,496,287,67,utilisable
108,517,122,101,utilisable
108,542,398,96,utilisable
108,549,189,69,utilisable
108,554,83,109,utilisable
108,578,401,125,utilisable
108,582,347,64,utilisable
108,584,263,67,non_utilisable
108,594,350,72,utilisable
108,596,93,67,non_utilisable
108,600,175,105,utilisable
108,608,311,120,utilisable
108,613,440,102,utilisable
108,616,223,96,utilisable
108,632,462,83,utilisable
108,636,479,67,utilisable
108,655,280,72,utilisable
108,660,181,90,utilisable
108,663,122,112,utilisable
108,669,168,83,non_utilisable
108,678,482,75,utilisable
108,682,74,93,utilisable
108,698,420,129,non_utilisable
108,704,226,67,utilisable
108,718,455,94,utilisable
108,741,53,111,non_utilisable
108,748,264,112,non_utilisable
108,749,284,85,non_utilisable
108,750,128,61,non_utilisable
108,753,290,75,utilisable
108,757,299,114,utilisable
108,758,233,66,non_utilisable
108,773,432,79,utilisable
108,784,221,60,non_utilisable
108,791,187,88,utilisable
108,804,370,93,utilisable
108,824,153,126,utilisable
108,835,78,98,non_utilisable
108,838,175,65,utilisable
108,841,299,69,utilisable
108,845,363,106,utilisable
108,859,275,104,utilisable
108,862,378,100,non_utilisable
108,876,412,121,utilisable
108,881,254,110,utilisable
108,888,171,69,utilisable
108,903,348,95,utilisable
108,926,455,123,utilisable
108,940,144,120,utilisable
108,955,397,65,utilisable
108,966,162,124,utilisable
108,974,280,125,utilisable
108,993,366,65,utilisable
108,996,342,128,utilisable
109,120,294,111,utilisable
109,129,314,96,non_utilisable
109,131,319,121,non_utilisable
109,133,59,110,non_utilisable
109,142,118,72,utilisable
109,146,176,113,utilisable
109,149,345,74,utilisable
109,150,403,109,utilisable
109,165,164,63,utilisable
109,176,440,113,utilisable
109,177,68,121,utilisable
109,196,400,88,utilisable
109,204,356,91,non_utilisable
109,224,110,66,utilisable
109,235,161,105,utilisable
109,246,139,108,utilisable
109,253,213,122,utilisable
109,254,431,83,utilisable
109,278,109,70,utilisable
109,286,242,82,utilisable
109,296,484,90,non_utilisable
109,304,455,110,non_utilisable
109,322,55,63,utilisable
109,339,262,120,utilisable
109,348,51,95,non_utilisable
109,353,150,96,utilisable
109,364,374,125,utilisable
109,378,243,129,non_utilisable
109,398,358,75,utilisable
109,407,183,73,non_utilisable
109,415,365,95,utilisable
109,416,467,92,utilisable
109,435,366,101,non_utilisable
109,455,254,105,utilisable
109,463,102,106,utilisable
109,468,322,69,utilisable
109,475,232,64,non_utilisable
109,480,209,121,utilisable
109,506,247,103,utilisable
109,518,409,76,utilisable
109,546,59,93,utilisable
109,591,474,78,utilisable
109,595,210,114,non_utilisable
109,601,458,65,utilisable
109,603,398,127,non_utilisable
109,608,63,119,utilisable
109,627,365,82,utilisable
109,637,493,76,utilisable
109,649,134,73,utilisable
109,657,163,109,utilisable
109,668,421,76,utilisable
109,689,215,64,non_utilisable
109,693,181,105,non_utilisable
109,697,150,111,non_utilisable
109,699,155,104,non_utilisable
109,734,74,77,utilisable
109,742,99,90,utilisable
109,759,111,107,utilisable
109,770,371,107,non_utilisable
109,777,273,94,utilisable
109,790,69,118,utilisable
109,804,116,69,utilisable
109,806,231,113,utilisable
109,815,469,82,utilisable
109,829,319,96,utilisable
109,831,335,123,utilisable
109,857,220,106,non_utilisable
109,865,90,102,utilisable
109,889,306,101,utilisable
109,898,150,129,utilisable
109,921,155,61,non_utilisable
109,934,496,110,utilisable
109,941,424,111,non_utilisable
109,956,308,129,utilisable
109,965,387,101,utilisable
109,977,483,60,utilisable
109,994,199,79,utilisable
110,126,193,69,non_utilisable
110,130,187,128,utilisable
110,150,50,61,utilisable
110,151,350,115,utilisable
110,155,119,96,non_utilisable
110,170,159,104,utilisable
110,187,123,80,utilisable
110,191,392,96,utilisable
110,199,444,95,utilisable
110,212,280,120,utilisable
110,220,386,98,utilisable
110,230,177,97,utilisable
110,252,125,70,utilisable
110,255,485,96,utilisable
110,258,362,128,utilisable
110,265,51,126,utilisable
110,271,417,115,utilisable
110,272,319,115,utilisable
110,279,353,107,non_utilisable
110,317,308,89,non_utilisable
110,319,106,76,utilisable
110,322,288,74,utilisable
110,324,162,107,utilisable
110,328,460,98,utilisable
110,329,164,60,utilisable
110,338,481,127,utilisable
110,362,288,87,utilisable
110,363,439,112,utilisable
110,370,260,94,utilisable
110,373,425,129,utilisable
110,378,140,118,utilisable
110,419,380,111,utilisable
110,441,129,79,utilisable
110,445,419,125,non_utilisable
110,468,388,130,utilisable
110,477,122,111,utilisable
110,486,463,103,utilisable
110,513,187,102,utilisable
110,534,432,108,utilisable
110,551,237,110,utilisable
110,552,289,127,utilisable
110,557,265,94,non_utilisable
110,559,414,93,utilisable
110,564,296,61,utilisable
110,575,465,89,utilisable
110,579,66,77,utilisable
110,589,224,76,utilisable
110,606,452,88,utilisable
110,617,313,105,utilisable
110,627,461,73,utilisable
110,636,54,86,utilisable
110,645,184,74,utilisable
110,654,487,87,utilisable
110,686,488,93,utilisable
110,699,76,68,non_utilisable
110,713,378,103,utilisable
110,715,272,65,utilisable
110,722,195,85,non_utilisable
110,727,50,123,utilisable
110,729,227,104,non_utilisable
110,736,425,65,non_utilisable
110,740,460,79,non_utilisable
110,748,383,70,utilisable
110,756,317,97,utilisable
110,763,482,68,utilisable
110,764,262,97,non_utilisable
110,770,294,104,utilisable
110,778,54,124,utilisable
110,796,247,66,utilisable
110,825,227,110,utilisable
110,832,228,110,non_utilisable
110,837,422,75,non_utilisable
110,843,260,78,utilisable
110,854,483,116,utilisable
110,857,348,69,non_utilisable
110,879,174,128,non_utilisable
110,884,202,87,utilisable
110,908,296,128,utilisable
110,909,265,93,non_utilisable
110,910,355,60,utilisable
110,922,103,114,utilisable
110,932,473,105,non_utilisable
110,937,239,74,utilisable
110,938,387,117,utilisable
110,939,282,99,utilisable
110,943,357,80,utilisable
110,957,185,96,utilisable
110,975,319,112,utilisable
110,996,261,75,utilisable
111,138,301,105,utilisable
111,163,446,88,utilisable
111,165,70,70,non_utilisable
111,169,140,74,non_utilisable
111,182,67,128,utilisable
111,188,300,89,utilisable
111,218,123,124,utilisable
111,230,230,68,non_utilisable
111,246,454,128,non_utilisable
111,247,319,80,utilisable
111,248,232,121,utilisable
111,254,455,99,utilisable
111,266,84,121,utilisable
111,270,370,69,utilisable
111,276,484,64,utilisable
111,277,233,73,utilisable
111,279,385,96,non_utilisable
111,289,63,125,utilisable
111,298,191,85,utilisable
111,319,483,98,non_utilisable
111,324,78,96,utilisable
111,325,286,118,utilisable
111,343,52,93,utilisable
111,345,436,130,utilisable
111,348,339,106,utilisable
111,359,336,123,utilisable
111,369,480,130,utilisable
111,391,85,100,utilisable
111,393,322,93,utilisable
111,394,427,61,utilisable
111,405,387,116,utilisable
111,407,179,81,non_utilisable
111,411,151,84,utilisable
111,421,314,100,utilisable
111,425,62,97,utilisable
111,427,404,126,non_utilisable
111,431,175,94,utilisable
111,437,171,90,utilisable
111,445,408,118,utilisable
111,469,166,86,utilisable
111,474,229,128,utilisable
111,476,147,66,non_utilisable
111,506,149,96,utilisable
111,530,485,94,utilisable
111,565,221,83,non_utilisable
111,585,150,114,utilisable
111,595,401,98,utilisable
111,616,289,77,utilisable
111,620,366,71,non_utilisable
111,628,420,81,utilisable
111,636,80,124,utilisable
111,644,286,75,utilisable
111,667,60,97,utilisable
111,669,412,92,utilisable
111,686,324,65,utilisable
111,705,431,83,non_utilisable
111,706,251,102,utilisable
111,729,98,130,non_utilisable
111,737,114,88,utilisable
111,738,260,64,non_utilisable
111,757,103,96,utilisable
111,772,171,113,utilisable
111,776,365,124,utilisable
111,797,457,75,utilisable
111,816,338,62,utilisable
111,819,459,82,utilisable
111,827,277,104,utilisable
111,848,265,129,utilisable
111,853,257,92,utilisable
111,867,443,74,utilisable
111,892,286,106,utilisable
111,904,110,103,utilisable
111,906,273,91,utilisable
111,928,457,76,utilisable
111,936,145,91,utilisable
111,941,194,60,utilisable
111,946,225,111,non_utilisable
111,961,214,123,utilisable
111,986,187,118,utilisable
111,996,119,90,non_utilisable
111,999,295,84,non_utilisable
112,124,459,64,non_utilisable
112,148,168,108,non_utilisable
112,150,440,102,utilisable
112,152,58,119,non_utilisable
112,160,486,79,utilisable
112,174,364,63,utilisable
112,183,464,112,non_utilisable
112,191,232,116,utilisable
112,194,339,130,utilisable
112,224,296,100,non_utilisable
112,234,333,113,utilisable
112,237,287,86,utilisable
112,240,147,62,utilisable
112,241,490,73,utilisable
112,257,145,95,non_utilisable
112,260,83,66,utilisable
112,261,225,76,non_utilisable
112,267,95,75,utilisable
112,268,397,110,utilisable
112,269,326,84,non_utilisable
112,274,148,118,utilisable
112,306,151,70,utilisable
112,314,282,107,utilisable
112,315,216,92,utilisable
112,320,127,111,non_utilisable
112,332,109,108,non_utilisable
112,366,499,102,non_utilisable
112,371,377,103,utilisable
112,374,121,113,utilisable
112,381,138,119,utilisable
