Ville1,Ville2,Distance,Vitesse,Statut
80,230,330,98,utilisable
80,231,477,105,utilisable
80,245,172,93,utilisable
80,250,410,114,utilisable
80,255,228,72,utilisable
80,260,64,63,utilisable
80,270,368,94,utilisable
80,276,326,70,utilisable
80,281,372,65,utilisable
80,282,335,69,utilisable
80,288,381,111,non_utilisable
80,298,163,124,utilisable
80,299,361,81,non_utilisable
80,325,106,99,non_utilisable
80,333,265,81,utilisable
80,337,347,66,utilisable
80,345,396,127,utilisable
80,353,237,67,utilisable
80,360,134,76,non_utilisable
80,362,346,126,utilisable
80,377,433,68,utilisable
80,383,487,69,utilisable
80,387,283,83,non_utilisable
80,397,196,127,utilisable
80,403,294,70,non_utilisable
80,406,293,69,non_utilisable
80,451,67,62,utilisable
80,456,464,98,utilisable
80,460,81,90,utilisable
80,475,191,84,non_utilisable
80,480,385,75,non_utilisable
80,498,455,91,utilisable
81,120,265,124,non_utilisable
81,127,455,123,utilisable
81,137,211,117,utilisable
81,141,299,70,utilisable
81,143,482,62,utilisable
81,168,383,78,utilisable
81,197,258,68,utilisable
81,205,168,64,non_utilisable
81,209,277,126,utilisable
81,216,398,60,utilisable
81,222,194,104,utilisable
81,233,140,101,utilisable
81,243,140,80,utilisable
81,253,448,78,non_utilisable
81,254,91,90,non_utilisable
81,260,195,91,utilisable
81,293,492,72,non_utilisable
81,296,250,112,non_utilisable
81,300,219,86,utilisable
81,307,183,75,utilisable
81,310,253,127,utilisable
81,322,90,74,utilisable
81,325,132,92,utilisable
81,329,425,121,utilisable
81,352,181,105,non_utilisable
81,359,309,129,utilisable
81,368,59,90,utilisable
81,381,462,122,non_utilisable
81,384,325,64,utilisable
81,389,276,86,utilisable
81,396,320,93,utilisable
81,399,301,107,utilisable
81,439,294,89,non_utilisable
81,451,360,111,utilisable
81,457,313,86,utilisable
81,469,281,127,utilisable
81,470,391,86,utilisable
81,481,329,105,utilisable
81,490,135,90,utilisable
82,85,272,76,utilisable
82,98,208,82,non_utilisable
82,101,69,84,utilisable
82,103,109,99,utilisable
82,111,327,64,non_utilisable
82,112,150,75,utilisable
82,119,455,112,utilisable
82,174,259,113,utilisable
82,176,496,78,utilisable
82,184,291,64,non_utilisable
82,186,463,123,utilisable
82,198,294,85,non_utilisable
82,207,341,104,utilisable
82,210,367,76,utilisable
82,223,322,106,utilisable
82,224,51,99,utilisable
82,238,318,94,utilisable
82,240,337,66,utilisable
82,248,356,81,utilisable
82,253,454,113,utilisable
82,263,157,118,utilisable
82,264,326,109,utilisable
82,286,62,121,utilisable
82,291,392,80,utilisable
82,315,258,99,utilisable
82,332,413,65,utilisable
82,338,174,99,non_utilisable
82,340,498,68,non_utilisable
82,351,197,107,utilisable
82,364,261,100,utilisable
82,394,466,120,utilisable
82,397,311,91,utilisable
82,401,358,128,utilisable
82,410,431,73,utilisable
82,413,329,60,utilisable
82,434,89,88,utilisable
82,449,283,127,utilisable
82,454,494,63,non_utilisable
82,455,77,64,utilisable
82,459,218,78,utilisable
82,461,402,111,utilisable
82,468,392,68,non_utilisable
82,474,93,72,non_utilisable
82,477,281,68,utilisable
82,483,350,122,non_utilisable
82,484,323,90,utilisable
82,494,269,109,utilisable
83,88,401,81,utilisable
83,95,430,87,non_utilisable
83,96,120,66,utilisable
83,129,178,83,utilisable
83,145,492,88,utilisable
83,159,81,100,utilisable
83,161,320,70,utilisable
83,182,158,90,utilisable
83,186,449,94,non_utilisable
83,192,138,80,utilisable
83,193,125,114,non_utilisable
83,205,419,106,utilisable
83,206,371,60,utilisable
83,216,462,114,utilisable
83,236,446,70,utilisable
83,242,354,79,utilisable
83,247,393,128,utilisable
83,250,298,105,utilisable
83,251,425,120,utilisable
83,252,60,126,utilisable
83,256,187,121,utilisable
83,260,425,97,non_utilisable
83,280,400,62,utilisable
83,287,72,78,utilisable
83,330,410,123,utilisable
83,334,98,76,utilisable
83,338,486,111,utilisable
83,354,245,67,non_utilisable
83,372,230,101,non_utilisable
83,389,64,75,utilisable
83,391,403,80,non_utilisable
83,399,273,80,utilisable
83,405,236,99,utilisable
83,408,236,108,utilisable
83,414,344,72,utilisable
83,436,261,111,utilisable
83,440,446,66,utilisable
83,459,91,126,non_utilisable
83,484,149,85,non_utilisable
83,488,324,66,utilisable
83,496,488,62,utilisable
84,90,263,83,utilisable
84,91,308,120,utilisable
84,110,324,64,utilisable
84,117,426,105,utilisable
84,131,94,72,utilisable
84,135,498,78,utilisable
84,140,329,118,utilisable
84,141,173,109,utilisable
84,149,210,91,utilisable
84,151,343,110,utilisable
84,154,305,89,utilisable
84,155,471,121,utilisable
84,161,369,130,utilisable
84,175,361,104,utilisable
84,180,101,68,utilisable
84,192,272,103,non_utilisable
84,194,220,69,utilisable
84,211,367,106,utilisable
84,218,190,69,utilisable
84,232,185,81,utilisable
84,248,380,64,utilisable
84,251,300,62,utilisable
84,262,98,67,utilisable
84,264,459,96,utilisable
84,265,459,106,non_utilisable
84,268,351,109,utilisable
84,269,462,66,non_utilisable
84,285,350,109,utilisable
84,302,67,62,non_utilisable
84,315,354,74,non_utilisable
84,329,117,107,utilisable
84,336,496,125,non_utilisable
84,341,456,71,utilisable
84,352,134,129,non_utilisable
84,364,220,94,utilisable
84,368,415,99,utilisable
84,389,207,60,utilisable
84,406,371,129,utilisable
84,423,314,123,utilisable
84,433,226,114,utilisable
84,435,184,60,utilisable
84,456,387,90,utilisable
84,458,473,75,non_utilisable
84,467,377,113,utilisable
84,469,125,98,utilisable
84,473,86,82,utilisable
84,475,377,95,utilisable
84,481,479,67,utilisable
84,484,448,89,utilisable
84,493,387,113,non_utilisable
85,94,52,63,non_utilisable
85,114,322,63,utilisable
85,119,173,73,non_utilisable
85,124,144,63,utilisable
85,128,167,113,utilisable
85,138,165,79,utilisable
85,139,434,75,utilisable
85,152,257,90,utilisable
85,162,77,94,utilisable
85,176,453,109,utilisable
85,206,418,77,utilisable
85,207,386,115,utilisable
85,243,430,66,utilisable
85,245,382,79,utilisable
85,246,370,118,utilisable
85,267,321,117,non_utilisable
85,298,356,99,utilisable
85,304,137,97,utilisable
85,316,257,128,utilisable
85,330,341,125,utilisable
85,337,147,120,utilisable
85,354,169,126,utilisable
85,355,62,86,utilisable
85,372,54,129,non_utilisable
85,396,134,60,utilisable
85,411,105,102,utilisable
85,420,369,126,utilisable
85,433,456,103,utilisable
85,434,344,120,utilisable
85,436,306,120,non_utilisable
85,440,199,118,utilisable
85,441,295,79,non_utilisable
85,466,83,110,utilisable
85,475,154,70,utilisable
85,476,485,124,utilisable
85,487,115,111,utilisable
85,488,86,95,utilisable
85,497,294,103,utilisable
86,99,307,109,non_utilisable
86,116,440,60,utilisable
86,124,151,87,utilisable
86,131,273,109,utilisable
86,141,226,90,utilisable
86,142,154,122,utilisable
86,145,315,79,utilisable
86,153,69,87,utilisable
86,159,239,107,non_utilisable
86,173,408,104,utilisable
86,188,384,130,utilisable
86,191,253,99,utilisable
86,202,485,69,utilisable
86,209,361,93,utilisable
86,210,258,67,utilisable
86,221,387,115,utilisable
86,235,437,107,utilisable
86,256,262,64,utilisable
86,265,206,124,utilisable
86,272,147,78,utilisable
86,273,376,60,utilisable
86,281,415,97,utilisable
86,287,247,87,utilisable
86,295,146,122,non_utilisable
86,299,249,122,utilisable
86,311,65,75,utilisable
86,318,166,86,utilisable
86,332,330,127,utilisable
86,343,351,122,utilisable
86,347,208,118,utilisable
86,363,149,83,utilisable
86,370,458,80,utilisable
86,381,191,108,utilisable
86,399,298,123,utilisable
86,401,156,76,utilisable
86,404,380,76,utilisable
86,407,313,123,utilisable
86,416,342,88,utilisable
86,421,105,117,utilisable
86,427,276,75,utilisable
86,429,219,101,utilisable
86,457,298,90,utilisable
86,460,137,75,utilisable
86,463,139,100,utilisable
86,488,162,94,utilisable
87,89,352,125,utilisable
87,111,338,118,utilisable
87,112,430,110,utilisable
87,119,446,118,utilisable
87,124,139,93,utilisable
87,145,144,78,utilisable
87,150,438,128,utilisable
87,160,105,98,utilisable
87,184,447,91,utilisable
87,207,477,117,utilisable
87,221,182,64,utilisable
87,225,206,98,utilisable
87,227,342,88,utilisable
87,234,86,93,utilisable
87,249,116,115,utilisable
87,270,305,91,utilisable
87,285,60,77,utilisable
87,290,124,98,utilisable
87,294,439,61,utilisable
87,330,111,102,utilisable
87,362,208,70,utilisable
87,372,66,127,utilisable
87,379,96,114,utilisable
87,387,208,66,utilisable
87,403,295,95,utilisable
87,404,477,72,utilisable
87,409,57,102,utilisable
87,411,299,65,utilisable
87,422,62,66,utilisable
87,424,333,79,non_utilisable
87,429,138,106,utilisable
87,432,453,130,utilisable
87,439,451,126,utilisable
87,474,461,75,utilisable
88,90,364,109,utilisable
88,95,309,84,utilisable
88,108,65,82,utilisable
88,110,130,115,utilisable
88,120,97,75,utilisable
88,127,100,109,utilisable
88,129,73,69,utilisable
88,136,207,60,utilisable
88,142,380,92,utilisable
88,155,312,68,non_utilisable
88,161,413,86,utilisable
88,162,393,82,utilisable
88,174,486,113,utilisable
88,175,250,103,utilisable
88,181,272,105,utilisable
88,187,455,101,non_utilisable
88,201,290,93,non_utilisable
88,209,92,80,utilisable
88,216,269,61,utilisable
88,233,354,125,utilisable
88,236,322,91,utilisable
88,238,429,73,non_utilisable
88,259,311,69,utilisable
88,285,176,75,utilisable
88,296,426,117,utilisable
88,307,189,93,utilisable
88,310,191,123,non_utilisable
88,311,420,117,utilisable
88,322,406,112,utilisable
88,339,495,122,utilisable
88,341,75,122,utilisable
88,344,101,62,utilisable
88,357,476,65,non_utilisable
88,362,137,88,utilisable
88,384,390,122,utilisable
88,389,361,91,utilisable
88,390,157,116,utilisable
88,393,350,93,utilisable
88,399,267,77,utilisable
88,412,396,117,utilisable
88,440,314,117,utilisable
88,450,305,118,utilisable
88,457,416,109,utilisable
88,463,52,98,utilisable
88,464,460,98,utilisable
88,493,97,86,utilisable
88,497,88,81,utilisable
89,100,442,80,utilisable
89,102,119,100,utilisable
89,108,440,83,utilisable
89,112,338,124,non_utilisable
89,116,254,118,utilisable
89,121,334,112,utilisable
89,122,273,62,utilisable
89,124,494,75,utilisable
89,143,258,72,utilisable
89,145,248,73,non_utilisable
89,157,359,121,utilisable
89,158,251,117,utilisable
89,160,496,110,utilisable
89,162,167,121,utilisable
89,165,338,109,non_utilisable
89,168,403,105,utilisable
89,179,416,125,utilisable
89,193,316,61,utilisable
89,208,50,78,utilisable
89,209,328,118,utilisable
89,211,433,73,utilisable
89,212,147,128,utilisable
89,218,370,76,non_utilisable
89,225,381,86,utilisable
89,228,124,80,non_utilisable
89,248,258,127,utilisable
89,249,123,100,utilisable
89,285,206,123,utilisable
89,302,146,126,utilisable
89,355,346,99,utilisable
89,358,450,68,utilisable
89,364,429,87,non_utilisable
89,371,388,69,utilisable
89,376,95,92,utilisable
89,383,160,108,utilisable
89,402,487,75,utilisable
89,408,282,97,utilisable
89,411,141,103,utilisable
89,415,429,84,utilisable
89,432,142,65,utilisable
89,439,273,103,utilisable
89,459,389,94,utilisable
89,472,173,97,utilisable
89,486,469,82,utilisable
90,99,202,124,utilisable
90,127,312,84,utilisable
90,136,183,100,utilisable
90,141,366,92,utilisable
90,157,438,60,utilisable
90,184,170,112,utilisable
90,190,305,105,utilisable
90,193,93,65,utilisable
90,205,240,66,utilisable
90,206,82,90,utilisable
90,209,155,125,utilisable
90,229,335,104,utilisable
90,232,199,103,utilisable
90,240,278,118,utilisable
90,246,66,130,non_utilisable
90,248,453,129,utilisable
90,249,474,75,utilisable
90,267,393,128,utilisable
90,271,350,109,utilisable
90,288,91,123,utilisable
90,290,266,129,non_utilisable
90,296,253,123,utilisable
90,306,213,69,utilisable
90,314,243,82,utilisable
90,316,334,108,utilisable
90,320,422,64,non_utilisable
90,329,205,98,utilisable
90,338,489,96,utilisable
90,339,214,78,utilisable
90,341,164,88,non_utilisable
90,349,252,119,utilisable
90,352,317,123,non_utilisable
90,368,425,96,utilisable
90,405,415,66,utilisable
90,408,265,105,utilisable
90,422,294,105,utilisable
90,432,150,122,non_utilisable
90,444,167,85,utilisable
90,469,400,123,utilisable
90,470,375,61,non_utilisable
90,479,167,98,non_utilisable
90,480,326,114,non_utilisable
90,495,301,87,non_utilisable
91,107,208,71,utilisable
91,110,195,78,utilisable
91,111,310,90,utilisable
91,118,155,102,utilisable
91,162,104,113,non_utilisable
91,163,72,83,utilisable
91,166,349,114,utilisable
91,167,165,84,utilisable
91,169,260,73,utilisable
91,176,448,100,utilisable
91,187,426,60,utilisable
91,189,283,96,non_utilisable
91,202,212,121,utilisable
91,207,209,75,utilisable
91,246,449,63,utilisable
91,252,449,118,utilisable
91,257,493,93,non_utilisable
91,266,86,110,utilisable
91,273,256,94,utilisable
91,279,409,107,utilisable
91,284,113,103,utilisable
91,301,191,126,utilisable
91,307,312,117,utilisable
91,310,73,94,non_utilisable
91,331,456,112,non_utilisable
91,335,487,68,utilisable
91,354,59,121,utilisable
91,377,210,112,utilisable
91,383,259,78,utilisable
91,389,493,73,utilisable
91,403,402,123,utilisable
91,431,284,65,utilisable
91,442,466,81,utilisable
91,444,278,62,utilisable
91,450,337,65,non_utilisable
91,481,206,126,utilisable
91,498,304,125,utilisable
92,93,126,121,utilisable
92,129,300,78,utilisable
92,138,356,82,utilisable
92,173,124,87,utilisable
92,176,200,113,non_utilisable
92,178,147,69,utilisable
92,216,450,116,utilisable
92,233,378,113,utilisable
92,248,65,125,utilisable
92,250,220,66,utilisable
92,273,409,127,non_utilisable
92,274,315,78,utilisable
92,324,346,92,utilisable
92,325,250,79,non_utilisable
92,343,284,99,utilisable
92,345,142,64,utilisable
92,347,285,73,utilisable
92,351,465,120,utilisable
92,372,201,72,utilisable
92,380,146,73,utilisable
92,400,74,81,utilisable
92,403,251,117,utilisable
92,421,85,78,utilisable
92,427,91,118,non_utilisable
92,438,234,97,non_utilisable
92,452,316,122,utilisable
92,490,176,96,utilisable
93,95,344,85,utilisable
93,101,484,94,utilisable
93,105,375,92,utilisable
93,110,289,81,utilisable
93,120,324,111,utilisable
93,122,225,124,utilisable
93,124,110,88,non_utilisable
93,144,175,72,utilisable
93,146,284,102,utilisable
93,173,345,78,non_utilisable
93,176,167,85,utilisable
93,187,211,111,non_utilisable
93,199,474,89,utilisable
93,212,460,91,utilisable
93,215,338,96,utilisable
93,230,147,85,utilisable
93,235,163,88,utilisable
93,239,411,124,non_utilisable
93,240,268,63,utilisable
93,247,86,110,utilisable
93,254,145,82,utilisable
93,264,203,118,utilisable
93,269,383,120,utilisable
93,271,150,91,non_utilisable
93,280,129,116,utilisable
93,281,186,128,utilisable
93,284,157,94,non_utilisable
93,291,151,62,utilisable
93,296,272,118,utilisable
93,299,135,96,non_utilisable
93,301,391,116,utilisable
93,316,149,90,utilisable
93,350,176,102,non_utilisable
93,351,439,87,utilisable
93,360,209,109,utilisable
93,364,223,65,utilisable
93,365,270,98,utilisable
93,367,374,80,utilisable
93,378,498,106,utilisable
93,391,145,102,utilisable
93,427,199,102,non_utilisable
93,429,154,118,utilisable
93,431,128,123,non_utilisable
93,436,129,66,utilisable
93,439,190,93,utilisable
93,446,265,102,utilisable
93,448,241,84,utilisable
93,450,124,92,utilisable
93,457,59,120,non_utilisable
93,473,414,82,utilisable
93,496,270,99,utilisable
94,96,67,116,non_utilisable
94,108,158,63,utilisable
94,113,205,84,utilisable
94,118,63,103,non_utilisable
94,119,157,79,non_utilisable
94,140,475,120,utilisable
94,148,494,65,non_utilisable
94,153,479,111,utilisable
94,171,294,78,utilisable
94,185,97,119,utilisable
94,195,83,76,utilisable
94,196,94,60,non_utilisable
94,201,430,73,non_utilisable
94,205,171,74,non_utilisable
94,226,127,89,utilisable
94,232,52,115,utilisable
94,233,478,84,utilisable
94,243,201,93,utilisable
94,252,124,108,utilisable
94,257,59,78,utilisable
94,259,255,85,non_utilisable
94,269,195,69,utilisable
94,297,96,124,utilisable
94,301,453,79,utilisable
94,303,126,65,utilisable
94,312,165,91,utilisable
94,319,463,122,utilisable
94,323,85,96,utilisable
94,329,85,102,utilisable
94,331,163,109,utilisable
94,342,178,126,non_utilisable
94,345,204,94,utilisable
94,354,188,108,non_utilisable
94,373,402,101,non_utilisable
94,381,500,64,utilisable
94,382,73,117,utilisable
94,403,124,70,utilisable
94,406,129,121,utilisable
94,409,493,108,utilisable
94,439,429,81,utilisable
94,441,140,72,utilisable
94,445,493,75,utilisable
94,464,109,75,utilisable
94,487,353,102,utilisable
94,489,163,115,utilisable
95,103,215,99,utilisable
95,107,372,112,utilisable
